start,end,text,end_sec,page
01:18:17.760,01:18:18.760,"결과적으로는,",4698.76,6
01:18:18.760,01:18:20.180,"입력과 출력의 Dimension이,",4700.18,6
01:18:20.220,01:18:21.320,같도록 만들 수 있습니다.,4701.32,6
01:18:21.560,01:18:22.320,"자, 그래서,",4702.32,6
01:18:22.480,01:18:23.560,"Multi-Head Attention은,",4703.56,6
01:18:23.580,01:18:25.360,"말 그대로 Head가 여러 개란 의미라서,",4705.36,6
01:18:25.640,01:18:27.700,이렇게 Multi-Head라고 이름이 붙은 거고요.,4707.7,6
01:18:27.840,01:18:28.420,"이와 같이,",4708.42,6
01:18:28.520,01:18:29.800,"각각의 Head에 대해서,",4709.8,6
01:18:29.960,01:18:31.840,"전부 다 Attention을 수행한 값을,",4711.84,6
01:18:31.940,01:18:33.520,"다시 이렇게 이어붙인 뒤에,",4713.52,6
01:18:33.840,01:18:35.280,"Output 값을 내보내기 위해서,",4715.28,6
01:18:35.460,01:18:36.240,행렬급을 수행합니다.,4716.24,6
01:18:36.560,01:18:38.040,"이제 여기에서 이 i 값은,",4718.04,6
01:18:38.140,01:18:40.020,각각의 Head에 대한 Index라고 할 수 있고요.,4720.02,6
01:18:40.220,01:18:41.060,"그래서 이와 같이,",4721.06,6
01:18:41.160,01:18:43.140,"실제로 Query나 Key를 만들기 위한,",4723.14,6
01:18:43.220,01:18:43.920,"행렬의 크기는,",4723.92,6
01:18:44.080,01:18:46.400,D-Model 곱하기 DK가 사용이 되고요.,4726.4,6
01:18:46.560,01:18:47.360,"다시 말해서,",4727.36,6
01:18:47.360,01:18:49.720,"D-Model 차원의 Embedding Vector를,",4729.72,6
01:18:49.760,01:18:52.760,"DK 차원의 Query와 Key Vector의 차원으로,",4732.76,6
01:18:52.840,01:18:54.140,만들 수 있도록 하는 것입니다.,4734.14,6
01:18:54.380,01:18:55.440,"물론 말씀드렸듯이,",4735.44,6
01:18:55.440,01:18:56.680,"실제로 구현할 때는 그냥,",4736.68,6
01:18:56.840,01:18:58.940,"D-Model 곱하기 D-Model만큼의,",4738.94,6
01:18:58.940,01:18:59.880,"행렬을 곱한 뒤에,",4739.88,6
01:19:00.040,01:19:01.660,"그냥 결과 값 자체를 나누어서,",4741.66,6
01:19:01.760,01:19:02.560,사용할 수도 있는 거예요.,4742.56,6
01:19:02.760,01:19:03.800,"그래서 본 논문에서는,",4743.8,6
01:19:04.060,01:19:05.040,"D-Model을 512,",4745.04,6
01:19:05.380,01:19:06.960,"그리고 H를 8로 설정해서,",4746.96,6
01:19:07.220,01:19:09.800,Query Vector의 차원을 64라고 설정을 했고요.,4749.8,6
01:19:09.920,01:19:10.800,"또한 엄밀히 말하면,",4750.8,6
01:19:10.920,01:19:12.160,"이 Value 값 같은 경우는,",4752.16,6
01:19:12.260,01:19:13.860,"차원을 Query 혹은 Key와,",4753.86,6
01:19:13.880,01:19:15.080,"똑같이 맞출 필요는 없지만,",4755.08,6
01:19:15.340,01:19:15.740,"여기선 이렇게,",4755.74,6
01:19:16.000,01:19:17.340,"Query, Key, Value 전부 다,",4757.34,6
01:19:17.340,01:19:19.040,"같은 차원인 64 차원으로,",4759.04,6
01:19:19.100,01:19:20.600,사용할 수 있다고 말하고 있습니다.,4760.6,6
01:19:20.820,01:19:22.720,"자 그래서 이제 이러한 Attention이,",4762.72,6
01:19:22.740,01:19:24.520,"실제로 어디에 쓰이는지 확인해 보시면은,",4764.52,6
01:19:24.560,01:19:25.640,"앞서 말씀드렸듯이,",4765.64,6
01:19:25.680,01:19:27.740,총 3가지 위치에서 사용이 되는데요.,4767.74,6
01:19:27.980,01:19:29.360,"모든 Attention은 기본적으로,",4769.36,6
01:19:29.440,01:19:30.620,"다 Head가 여러개인,",4770.62,6
01:19:30.660,01:19:31.860,"Multi-Head Attention이며,",4771.86,6
01:19:32.000,01:19:33.260,"사용되는 위치에 따라서,",4773.26,6
01:19:33.280,01:19:34.740,3가지로 구분되는 것입니다.,4774.74,6
01:19:34.980,01:19:36.520,"먼저 Encoder Decoder Attention은,",4776.52,6
01:19:36.600,01:19:38.560,Decoder 파트에서 사용이 되는 거고요.,4778.56,6
01:19:38.740,01:19:41.060,"이때 이 Query는 이 Decoder에서 오는 것이고,",4781.06,6
01:19:41.320,01:19:42.900,"이때 이 Key와 Value 값은,",4782.9,6
01:19:43.000,01:19:45.420,Encoder의 출력 파트에서 가져온다고 했어요.,4785.42,6
01:19:45.660,01:19:46.820,"이 내용은 다시 말하면,",4786.82,6
01:19:46.820,01:19:48.680,"우리가 출력 단어를 만들기 위해서,",4788.68,6
01:19:48.820,01:19:51.120,"소스 문장에 포함되어 있는 단어들 중에서,",4791.12,6
01:19:51.300,01:19:52.240,"어떤 정보에,",4792.24,6
01:19:52.320,01:19:54.140,"보다 초점을 맞추면 되는지를,",4794.14,6
01:19:54.220,01:19:55.580,"계산하는 과정이라고,",4795.58,6
01:19:55.720,01:19:56.740,비유할 수 있다고 했죠.,4796.74,6
01:19:56.920,01:19:59.080,"이어서 Self-Attention은 기본적으로,",4799.08,6
01:19:59.320,01:20:01.200,"Query와 Key와 Value가 모두 같은,",4801.2,6
01:20:01.260,01:20:02.380,형태를 의미하고요.,4802.38,6
01:20:02.500,01:20:04.620,바로 Encoder 파트에서 그대로 사용이 됩니다.,4804.62,6
01:20:04.860,01:20:06.640,"그리고 Decoder 파트 또한 마찬가지로,",4806.64,6
01:20:06.640,01:20:08.740,"맨 처음에 입력 인베딩이 들어왔을 때,",4808.74,6
01:20:08.880,01:20:10.660,Self-Attention을 수행할 수 있다고 했는데요.,4810.66,6
01:20:10.900,01:20:12.200,"이제 여기서는 마스크를 씌워서,",4812.2,6
01:20:12.420,01:20:13.100,"다시 말해,",4813.1,6
01:20:13.160,01:20:14.820,"Softmax에 들어가는 값이,",4814.82,6
01:20:14.900,01:20:16.460,"Minus 무한이 될 수 있도록 해서,",4816.46,6
01:20:16.460,01:20:18.760,"0%가 부여될 수 있도록 하여,",4818.76,6
01:20:18.820,01:20:19.800,"각각의 단어가,",4819.8,6
01:20:19.900,01:20:21.720,"앞부분에 있는 단어에 대한 정보만,",4821.72,6
01:20:21.740,01:20:23.180,"참고할 수 있도록 만들었다고,",4823.18,6
01:20:23.280,01:20:24.040,보시면 되겠습니다.,4824.04,6
01:20:24.340,01:20:25.140,"또한 이와 같이,",4825.14,6
01:20:25.320,01:20:27.080,"Position-Wise Feed-For-All 네트워크를,",4827.08,6
01:20:27.140,01:20:27.980,사용할 수 있다고 했는데요.,4827.98,6
01:20:28.300,01:20:30.200,"여기 보이시는 이 Max-Function 텀은,",4830.2,6
01:20:30.360,01:20:31.880,"Relo Activation에 대한 내용을,",4831.88,6
01:20:31.900,01:20:32.720,보여주고 있는 것입니다.,4832.72,6
01:20:33.020,01:20:33.920,"그래서 이와 같이,",4833.92,6
01:20:34.080,01:20:35.520,"입력 값과 출력 값은,",4835.52,6
01:20:35.540,01:20:37.400,모두 같은 차원을 가지게 되고요.,4837.4,6
01:20:37.560,01:20:38.540,"이렇게 중간에,",4838.54,6
01:20:38.560,01:20:39.360,"Hidden Dimension으로,",4839.36,6
01:20:39.480,01:20:40.880,"약간 고차원 공간에,",4840.88,6
01:20:40.900,01:20:41.700,"맵핑이 되었다가,",4841.7,6
01:20:41.940,01:20:43.040,"출력 레이어를 통해서,",4843.04,6
01:20:43.260,01:20:44.760,"Feed-For-All가 수행될 수 있도록,",4844.76,6
01:20:44.760,01:20:46.120,만든다고 보시면 되겠습니다.,4846.12,6
01:20:46.360,01:20:47.320,"또한 마찬가지로,",4847.32,6
01:20:47.320,01:20:49.280,Embedding과 Softmax가 사용이 되었는데요.,4849.28,6
01:20:49.480,01:20:50.660,"이건 이제 기본적으로,",4850.66,6
01:20:50.740,01:20:52.260,"Sequence-to-Sequence 모델에서,",4852.26,6
01:20:52.320,01:20:53.920,사용되는 내용과 같다고 할 수 있습니다.,4853.92,6
01:20:54.200,01:20:55.200,"그냥 Input Dimension,",4855.2,6
01:20:55.380,01:20:57.460,"즉, 특정한 언어에 포함되어 있는,",4857.46,6
01:20:57.520,01:20:59.080,"단어의 개수와 비례하는,",4859.08,6
01:20:59.240,01:21:00.820,"그러한 Input Dimension이 들어왔을 때,",4860.82,6
01:21:00.940,01:21:02.240,"Embedding 레이어로 거쳐서,",4862.24,6
01:21:02.340,01:21:03.040,"Embedding 차원,",4863.04,6
01:21:03.060,01:21:04.400,"즉, D-Model 차원으로,",4864.4,6
01:21:04.460,01:21:05.220,맵핑해 주는 겁니다.,4865.22,6
01:21:05.480,01:21:06.180,"또한 이어서,",4866.18,6
01:21:06.280,01:21:07.100,"Transformer에서는,",4867.1,6
01:21:07.260,01:21:08.220,"Attention Mechanism만,",4868.22,6
01:21:08.240,01:21:09.220,"전적으로 활용하기 때문에,",4869.22,6
01:21:09.540,01:21:11.340,"위치에 대한 정보 값을 같이 주기 위해서,",4871.34,6
01:21:11.740,01:21:12.600,"인코딩 정보를,",4872.6,6
01:21:12.600,01:21:14.480,같이 더해서 넣어줄 수 있다고 했습니다.,4874.48,6
01:21:14.780,01:21:15.460,"다시 말해,",4875.46,6
01:21:15.480,01:21:18.480,"Recurrence 및 Convolution 둘 다 사용하지 않기 때문에,",4878.48,6
01:21:18.540,01:21:20.820,위치에 대한 정보를 같이 넣어줄 필요가 있는 겁니다.,4880.82,6
01:21:21.060,01:21:23.040,"그래서, 본 논문에서는 다음과 같이,",4883.04,6
01:21:23.180,01:21:25.660,"Sine과 Cosine과 같은 주기 함수를 사용해서,",4885.66,6
01:21:25.780,01:21:27.040,입력을 넣었다고 하고요.,4887.04,6
01:21:27.540,01:21:28.160,"말씀드렸듯이,",4888.16,6
01:21:28.160,01:21:29.960,"우리가 위치에 대한 정보를 넣어줄 때,",4889.96,6
01:21:30.080,01:21:33.280,꼭 Sine이나 Cosine 함수를 이러한 형태로 사용할 필요는 없고요.,4893.28,6
01:21:33.480,01:21:35.140,"이런 함수를 사용하지 않고,",4895.14,6
01:21:35.460,01:21:36.900,"이러한 Embedding 레이어 또한,",4896.9,6
01:21:36.920,01:21:38.560,"우리가 별도로 학습하도록 만들어서,",4898.56,6
01:21:38.720,01:21:40.120,네트워크를 구성할 수도 있습니다.,4900.12,6
01:21:40.380,01:21:41.540,"실제로 본 논문에서는,",4901.54,6
01:21:41.720,01:21:42.000,"이렇게,",4902.0,6
01:21:42.000,01:21:43.480,"학습이 가능한 형태로,",4903.48,6
01:21:43.560,01:21:45.280,Embedding 레이어를 사용해봤다고 하는데요.,4905.28,6
01:21:45.480,01:21:47.700,실제로 성능상에는 차이가 없었다고 합니다.,4907.7,6
01:21:47.920,01:21:48.860,"사실 그렇기 때문에,",4908.86,6
01:21:49.020,01:21:51.360,"우리가 PyTorch와 같은 프레임웍을 사용할 때,",4911.36,6
01:21:51.460,01:21:52.860,"그냥 학습하도록 하는 게,",4912.86,6
01:21:52.880,01:21:54.340,"구현이 더 쉬울 수도 있기 때문에,",4914.34,6
01:21:54.480,01:21:56.880,"실제로 우리가 아까 실습을 진행했을 때,",4916.88,6
01:21:57.000,01:21:59.800,별도의 학습 가능한 Embedding 레이어를 사용을 했던 겁니다.,4919.8,6
01:22:00.040,01:22:01.180,"다만, 본 논문에서는,",4921.18,6
01:22:01.400,01:22:03.220,"이러한 정연파 함수를 사용했을 때,",4923.22,6
01:22:03.500,01:22:05.360,"보다 긴 시퀀스가 들어왔을 때,",4925.36,6
01:22:05.400,01:22:08.000,성능이 더 잘 나올 수 있다고 언급하고 있습니다.,4928.0,6
01:22:08.240,01:22:09.840,"이어서, 섹션 4에서는,",4929.84,6
01:22:10.080,01:22:11.360,"이러한 Self-Attention이,",4931.36,6
01:22:11.380,01:22:11.980,왜 더 유용한가?,4931.98,6
01:22:11.980,01:22:13.540,유리한가에 대해서 설명하고 있는데요.,4933.54,6
01:22:13.760,01:22:15.080,"본 논문의 저자들은,",4935.08,6
01:22:15.140,01:22:19.080,"3가지의 어떠한 열망하는 그러한 장점들을 목표로 두고,",4939.08,6
01:22:19.200,01:22:21.800,이러한 Self-Attention을 고안했다고 말하고 있는데요.,4941.8,6
01:22:22.200,01:22:23.000,"첫 번째로는,",4943.0,6
01:22:23.000,01:22:24.940,"각각의 레이어마다 계산 복잡도가,",4944.94,6
01:22:24.960,01:22:26.640,줄어든다는 장점이 있습니다.,4946.64,6
01:22:26.920,01:22:28.580,"또한, Recurrence를 없앰으로써,",4948.58,6
01:22:28.640,01:22:30.180,병렬적인 처리가 가능하고요.,4950.18,6
01:22:30.220,01:22:30.880,"마지막으로,",4950.88,6
01:22:30.980,01:22:32.660,"Long Range Dependency에 대해서도,",4952.66,6
01:22:32.720,01:22:34.400,잘 처리할 수 있다고 말하고 있습니다.,4954.4,6
01:22:34.880,01:22:37.160,"자, 그래서 이렇게 위쪽에 보이는 테이블이,",4957.16,6
01:22:37.320,01:22:38.600,"RNN을 사용했을 때와,",4958.6,6
01:22:38.680,01:22:39.920,"Convolution을 사용했을 때,",4959.92,6
01:22:40.000,01:22:41.600,"그리고 이렇게 Attention 메커니지만,",4961.6,6
01:22:41.600,01:22:42.580,"활용했을 때에 대한,",4962.58,6
01:22:42.700,01:22:44.500,효율성을 분석하고 있는 건데요.,4964.5,6
01:22:44.520,01:22:46.120,"이때 N은 Sequence의 길이,",4966.12,6
01:22:46.140,01:22:47.500,즉 단어의 개수라고 할 수 있고요.,4967.5,6
01:22:47.700,01:22:48.780,"이때 확인해 보시면은,",4968.78,6
01:22:48.780,01:22:50.320,"이러한 Attention 기법을 사용할 때,",4970.32,6
01:22:50.460,01:22:52.000,"Sequential Data를 처리할 때,",4972.0,6
01:22:52.060,01:22:54.200,"단 한 번에 병렬적으로 구할 수 있기 때문에,",4974.2,6
01:22:54.520,01:22:55.680,"RNN과 비교했을 때,",4975.68,6
01:22:55.820,01:22:57.180,"훨씬 네트워크에 들어가는,",4977.18,6
01:22:57.200,01:22:59.160,입력의 횟수가 적다는 걸 확인할 수 있고요.,4979.16,6
01:22:59.400,01:22:59.980,"이와 같이,",4979.98,6
01:23:00.040,01:23:01.600,"복잡도를 비교했을 때에도,",4981.6,6
01:23:01.820,01:23:03.620,"이 N은 단어의 개수이기 때문에,",4983.62,6
01:23:03.820,01:23:05.300,"일반적으로 이 D보다는,",4985.3,6
01:23:05.340,01:23:07.120,조금 더 작게 형성되는 경우가 많습니다.,4987.12,6
01:23:07.460,01:23:08.740,"N 제곱 곱하기 D가,",4988.74,6
01:23:08.800,01:23:10.280,"N 곱하기 D 제곱보다는,",4990.28,6
01:23:10.280,01:23:11.920,"더 낮을 확률이 높기 때문에,",4991.92,6
01:23:11.940,01:23:14.300,보다 유리한 복잡도를 가진다고 할 수 있습니다.,4994.3,6
01:23:14.480,01:23:15.880,"실제로 이렇게 본문에서도,",4995.88,6
01:23:16.040,01:23:17.180,내용이 설명되고 있는데요.,4997.18,6
01:23:17.460,01:23:18.440,"보통 이 N,",4998.44,6
01:23:18.560,01:23:20.480,"즉 Sequence의 길이가 이 D보다는,",5000.48,6
01:23:20.520,01:23:22.000,"짧은 경우가 많기 때문에,",5002.0,6
01:23:22.220,01:23:24.020,훨씬 효율적일 수 있다고 말하고 있습니다.,5004.02,6
01:23:24.280,01:23:25.780,"실제로 다양한 번역 모델에서는,",5005.78,6
01:23:26.000,01:23:27.620,"이 N, 즉 Sequence 길이는,",5007.62,6
01:23:27.740,01:23:30.760,이렇게 단어 단위의 토큰의 개수와 같다고 할 수 있죠.,5010.76,6
01:23:30.960,01:23:32.460,"그런 경우를 생각해 보았을 때,",5012.46,6
01:23:32.500,01:23:33.640,"확실히 이 N이,",5013.64,6
01:23:33.640,01:23:36.160,일반적으로 D보다는 작게 형성되는 경우가 많습니다.,5016.16,6
01:23:36.420,01:23:38.760,"실제로 다양한 번역 데이터셋을 확인해 보시면,",5018.76,6
01:23:39.060,01:23:40.260,"한 문장에 포함되어도,",5020.26,6
01:23:40.260,01:23:42.660,"있는 단어의 개수가 그렇게 많지 않기 때문에,",5022.66,6
01:23:42.700,01:23:43.900,"그런 측면을 보았을 때,",5023.9,6
01:23:43.940,01:23:45.820,"단어의 개수가 이러한 N이 되기 때문에,",5025.82,6
01:23:45.900,01:23:47.960,그러한 측면에서 효과적이라고 할 수 있습니다.,5027.96,6
01:23:48.120,01:23:49.040,"또한 추가적으로,",5029.04,6
01:23:49.120,01:23:50.520,"Attention Mechanism 자체가,",5030.52,6
01:23:50.620,01:23:52.120,"우리 Neural Network를,",5032.12,6
01:23:52.160,01:23:53.760,"보다 설명 가능한 형태로,",5033.76,6
01:23:53.860,01:23:55.940,만들어 준다는 점이 장점이라고 할 수 있습니다.,5035.94,6
01:23:56.140,01:23:58.180,"실제로 우리는 각 단어를 출력할 때,",5038.18,6
01:23:58.320,01:24:00.100,"소스 문장에서 어떤 단어를,",5040.1,6
01:24:00.180,01:24:02.080,"가장 많이 참고해서 만들었는지를,",5042.08,6
01:24:02.140,01:24:03.780,시각적으로 출력해 볼 수 있습니다.,5043.78,6
01:24:04.020,01:24:06.220,"단순히 그냥 각각의 헤드에 포함되어 있는,",5046.22,6
01:24:06.460,01:24:08.100,"그 Self-Attention Mechanism의,",5048.1,6
01:24:08.160,01:24:10.120,"Softmax 값을 출력해 보면,",5050.12,6
01:24:10.260,01:24:10.520,되겠죠.,5050.52,6
01:24:10.700,01:24:12.220,"또한 트레이닝을 진행할 때,",5052.22,6
01:24:12.260,01:24:14.340,설정했던 내용들은 다음과 같은데요.,5054.34,6
01:24:14.540,01:24:16.100,"말씀드렸듯이 영어 독일어,",5056.1,6
01:24:16.140,01:24:17.800,"그리고 영어 프랑스어,",5057.8,6
01:24:17.900,01:24:20.180,"이 두 가지 대표적인 데이터셋에 대해서,",5060.18,6
01:24:20.320,01:24:21.260,실험했다고 하고요.,5061.26,6
01:24:21.340,01:24:24.460,"WMT 2014년도 영어 독어 데이터셋은,",5064.46,6
01:24:24.460,01:24:27.460,약 450만 개 정도의 문장 쌍이 존재하고요.,5067.46,6
01:24:27.500,01:24:29.400,"그리고 영어 프랑스어 같은 경우는,",5069.4,6
01:24:29.400,01:24:32.320,"3600만 개 정도의 문장 쌍이 존재하는,",5072.32,6
01:24:32.380,01:24:33.580,데이터셋을 이용했고요.,5073.58,6
01:24:33.740,01:24:35.380,"학습을 위한 하드웨어로는,",5075.38,6
01:24:35.380,01:24:38.600,8개의 NVIDIA P100 GPU를 사용을 했고요.,5078.6,6
01:24:38.760,01:24:39.960,"베이스 모델만으로도,",5079.96,6
01:24:40.260,01:24:42.100,"State of the Art의 성능이 나오고,",5082.1,6
01:24:42.120,01:24:43.080,"학습 시간 또한,",5083.08,6
01:24:43.080,01:24:45.660,매우 빠른 12시간 밖에 걸리지 않았다고 말하고 있습니다.,5085.66,6
01:24:45.880,01:24:46.780,"또한 이와 같이,",5086.78,6
01:24:46.840,01:24:48.160,"Adam Optimizer를 사용하고,",5088.16,6
01:24:48.360,01:24:50.220,세부적인 파라미터는 다음과 같습니다.,5090.22,6
01:24:50.500,01:24:51.740,"또한 정규화 효과를 위해서,",5091.74,6
01:24:52.120,01:24:53.860,"residual learning을 수행할 때,",5093.86,6
01:24:53.920,01:24:56.280,이 드랍아웃도 같이 사용할 수 있도록 만들었고요.,5096.28,6
01:24:56.400,01:24:56.900,"이어서,",5096.9,6
01:24:56.980,01:24:58.380,"label 값을 넣어줄 때,",5098.38,6
01:24:58.480,01:25:00.640,"이 스무신 기법까지 적용하도록 만들어서,",5100.64,6
01:25:00.780,01:25:02.640,"우리 모델이 특정 출력 값에 대해서,",5102.64,6
01:25:02.840,01:25:04.560,"확신을 가지지 않도록 함으로써,",5104.56,6
01:25:04.640,01:25:06.380,정규화 효과를 더할 수 있다고 했습니다.,5106.38,6
01:25:06.720,01:25:09.440,"사실 이것도 굉장히 잘 알려진 정규화 기법이고,",5109.44,6
